"","size","rep","tau","degAssort","clustering","pathLen","r","q","time_steps","peak_size","peak_time","tot_inf","prev_1","prev_2","prev_ratio"
"749",1500,25,0.125,0.0513852753757175,0.0706611635760225,8,0.832468360486015,0.415578839710148,11.4094715518565,201,1.96909850828445,0.445333333333333,0.470666666666667,0.42,1.12063492063492
"750",1500,25,0.125,0.135508712401418,0.10682119881548,9,0.934144378715155,0.466191612795843,11.2558048658283,206,1.71062639398837,0.442,0.481333333333333,0.402666666666667,1.1953642384106
"751",500,26,0.125,-0.041893068032176,0.0541280148423006,4,-0.00475001882095176,-0.00237043994348379,8.32777006465644,38,0.617168329533387,0.312,0.308,0.316,0.974683544303797
"752",500,26,0.125,-0.052179495472099,0.0538938662991041,5,0.0971483229540204,0.0484532142553509,6.33560729324635,81,1.62166361253463,0.406,0.42,0.392,1.07142857142857
"753",500,26,0.125,-0.0317370589684504,0.0604947682073314,5,0.223976531099164,0.111847827407099,7.94588885855649,51,2.15589550934814,0.404,0.408,0.4,1.02
"754",500,26,0.125,0.0136022472615886,0.0745329181494662,6,0.318448151195552,0.157188118651547,10.1549680688905,50,2.92339610279303,0.356,0.396,0.316,1.25316455696203
"755",500,26,0.125,-0.0059720268338794,0.0740307812195597,6,0.399160813232003,0.199435324218956,9.77595951143944,49,2.69867785993463,0.478,0.48,0.476,1.00840336134454
"756",500,26,0.125,-0.00800996107175698,0.0866366058618569,5,0.514831302512784,0.252367403616872,9.16178560846848,41,2.46369497947236,0.384,0.384,0.384,1
"757",500,26,0.125,0.0743382212291822,0.101428959976568,7,0.618940465131207,0.309165334056654,8.65758185913388,57,2.17736159550188,0.47,0.412,0.528,0.78030303030303
"758",500,26,0.125,0.0492352910157647,0.136246882328854,6,0.734186503734225,0.361232100854625,7.74698380453794,61,2.18480882588017,0.43,0.456,0.404,1.12871287128713
"759",500,26,0.125,0.152419147400849,0.181357903211378,7,0.83472600155722,0.412580837135489,6.94757933507036,77,1.40140266646109,0.444,0.448,0.44,1.01818181818182
"760",500,26,0.125,0.199824842548888,0.235910328933585,7,0.905360280808932,0.450409418280306,7.73101953577914,66,0.899808745509036,0.452,0.52,0.384,1.35416666666667
"761",1000,26,0.125,-0.0298679019365051,0.0308780745834435,5,-0.00582423835394271,-0.00290629159293332,10.420697230359,110,2.89643652660628,0.489,0.476,0.502,0.948207171314741
"762",1000,26,0.125,-0.00845840573871446,0.0334655746096749,5,0.0757640091465145,0.037772515138193,10.3357377232626,121,1.97746494224375,0.484,0.488,0.48,1.01666666666667
"763",1000,26,0.125,0.00783130420885024,0.0358134189183328,5,0.174637708522745,0.0870974810087233,10.2553389973059,116,1.27553711694782,0.48,0.458,0.502,0.912350597609562
"764",1000,26,0.125,0.0100678688677204,0.0415526302096883,6,0.333323773056648,0.166492335582475,10.3053857137177,120,1.894323581256,0.487,0.49,0.484,1.01239669421488
"765",1000,26,0.125,0.0200394203135666,0.0440634218289086,6,0.419539826326827,0.209654359266365,10.8594155841504,105,3.14768782025756,0.46,0.438,0.482,0.908713692946058
"766",1000,26,0.125,0.043448258736303,0.0528424893088908,7,0.518181053738519,0.258889084505271,9.08859982995415,103,1.89277997016107,0.377,0.448,0.306,1.4640522875817
"767",1000,26,0.125,0.030028305354272,0.0644800298419973,7,0.633675099636955,0.31681505901858,8.582495684477,86,2.24728207358485,0.415,0.396,0.434,0.912442396313364
"768",1000,26,0.125,0.043034803787327,0.0730136961903575,6,0.729704514356501,0.364466941446204,10.2035499582569,139,2.18711808807229,0.482,0.472,0.492,0.959349593495935
"769",1000,26,0.125,0.0699975121590223,0.100761807185114,8,0.833465760833319,0.416645945861657,8.8603128999985,121,1.46058795544327,0.43,0.434,0.426,1.018779342723
"770",1000,26,0.125,0.165316154491718,0.169317160826595,9,0.934998734698056,0.467454198100822,8.59474025051641,107,2.05899148578633,0.389,0.374,0.404,0.925742574257426
"771",1500,26,0.125,-0.0032298452064266,0.0233899594320487,5,0.00197828490012129,0.000989116955799757,12.9832672870276,122,2.00387894633197,0.411333333333333,0.432,0.390666666666667,1.10580204778157
"772",1500,26,0.125,-0.0136010562076283,0.0263760014408741,5,0.0877298115811358,0.0438627064862301,10.727953357032,195,2.08042005577862,0.476,0.478666666666667,0.473333333333333,1.0112676056338
"773",1500,26,0.125,0.0139497707420372,0.0264636452739546,6,0.177246349380939,0.0885899164171139,13.7188319113197,171,1.55966016153606,0.459333333333333,0.478666666666667,0.44,1.08787878787879
"774",1500,26,0.125,0.0184234429995132,0.0302245308087249,6,0.332771737209874,0.165979297718126,10.1910521490258,127,1.75351909210047,0.372,0.417333333333333,0.326666666666667,1.27755102040816
"775",1500,26,0.125,0.0269498475590279,0.0309475065095108,7,0.398530351178802,0.199265161362583,12.1872246669294,144,2.16121228879552,0.408666666666667,0.412,0.405333333333333,1.01644736842105
"776",1500,26,0.125,0.0331390196758468,0.0395262202693667,6,0.527033838922508,0.263505626260314,10.3174754643531,188,1.71745664940752,0.412,0.394666666666667,0.429333333333333,0.919254658385093
"777",1500,26,0.125,0.0330399759309265,0.0466890710195124,7,0.623310131062,0.311486647309315,9.70008382144906,182,2.55340145756257,0.450666666666667,0.452,0.449333333333333,1.00593471810089
"778",1500,26,0.125,0.0411746071929344,0.0552944941303286,9,0.734013216803989,0.365732614192982,10.3977884435301,189,2.06556055397333,0.432666666666667,0.429333333333333,0.436,0.984709480122324
"779",1500,26,0.125,0.0705001233633805,0.0668331374853114,8,0.828763524228546,0.413830520091619,10.2720334311642,183,2.01577603464024,0.449333333333333,0.421333333333333,0.477333333333333,0.88268156424581
"780",1500,26,0.125,0.156014391725709,0.112121823315853,8,0.934490624632347,0.463111919675468,9.58134130804149,192,1.53190841424939,0.429333333333333,0.412,0.446666666666667,0.922388059701493
"781",500,27,0.125,-0.0284597915078867,0.0515548876554282,5,0.0153745056282321,0.0076721900821427,13.4263335308784,51,1.48569579902408,0.428,0.408,0.448,0.910714285714286
"782",500,27,0.125,-0.0163428713377712,0.0591245947197777,5,0.0882306419744124,0.0440813087782226,16.9375984573081,48,1.11605484949697,0.434,0.448,0.42,1.06666666666667
"783",500,27,0.125,-0.0415167097786046,0.0604498905133706,5,0.183641007462347,0.0916099413381699,8.91913188780375,59,2.49485585346033,0.382,0.372,0.392,0.948979591836735
"784",500,27,0.125,0.00597171044928017,0.0701340699319545,6,0.334357443706358,0.166964280653741,11.5185469925664,54,2.06144226063716,0.412,0.412,0.412,1
"785",500,27,0.125,0.0536831367570296,0.0818896251128184,6,0.417872981543808,0.208851904181629,10.9835907249324,47,1.5229238283329,0.444,0.444,0.444,1
"786",500,27,0.125,0.0259142437581587,0.0879319020462932,6,0.533993157336722,0.266990352578246,9.70509297657007,65,2.73613814832811,0.442,0.44,0.444,0.990990990990991
"787",500,27,0.125,0.0448004525548261,0.0995263566207995,6,0.633625722982662,0.31457185770559,12.3164265384458,62,2.5398411532253,0.47,0.436,0.504,0.865079365079365
"788",500,27,0.125,0.0681276798370321,0.135005094531869,7,0.729623109619279,0.362701278091082,12.337021967965,59,2.04592383030695,0.448,0.428,0.468,0.914529914529915
"789",500,27,0.125,0.0574562192242428,0.182555171896112,6,0.834140743361548,0.416908209822314,9.37142711469785,65,1.95837575227219,0.42,0.48,0.36,1.33333333333333
"790",500,27,0.125,0.198240020532094,0.234408372490389,8,0.916781905358501,0.452191134735981,9.41117674027458,78,0.976725217066746,0.458,0.504,0.412,1.22330097087379
"791",1000,27,0.125,-0.0245829399283517,0.0331861212069986,5,-0.0136264851278343,-0.00680929448324913,11.3656064169227,92,1.87494521157885,0.461,0.466,0.456,1.0219298245614
"792",1000,27,0.125,-0.00927091720735203,0.0346255534673335,5,0.0906325250574957,0.0453042980496153,13.3165801912201,95,1.8315580854066,0.476,0.45,0.502,0.896414342629482
"793",1000,27,0.125,-0.00373033342392598,0.0363272680345851,5,0.203201425147223,0.10149735062761,10.3417417001623,131,2.00517508903783,0.447,0.456,0.438,1.04109589041096
"794",1000,27,0.125,0.0135713646971304,0.042341530139584,6,0.332303854287721,0.164730983321077,14.1613270460416,100,1.50422555902029,0.453,0.416,0.49,0.848979591836735
"795",1000,27,0.125,0.00815086127635442,0.0435745636419312,6,0.397009457214162,0.198114584475593,9.10257414121809,114,2.01409563309632,0.453,0.462,0.444,1.04054054054054
"796",1000,27,0.125,0.042567700655227,0.0511553640827885,7,0.513346693594761,0.254772421577672,10.2719919009996,99,1.99565668199106,0.399,0.4,0.398,1.00502512562814
"797",1000,27,0.125,0.0257662330846671,0.0626461339998387,6,0.623938500379347,0.311858323214377,11.6260469322591,156,1.95336290174788,0.514,0.498,0.53,0.939622641509434
"798",1000,27,0.125,0.0705209536667526,0.0795076812505615,7,0.732344414894955,0.366100005130738,8.28075747891476,165,2.03286755092816,0.493,0.532,0.454,1.17180616740088
"799",1000,27,0.125,0.106634088932622,0.0951860803151367,9,0.831814408818845,0.414714072005384,8.88905318846124,111,1.54776977182896,0.395,0.404,0.386,1.04663212435233
"800",1000,27,0.125,0.172535811350488,0.16489475780508,8,0.934198156640486,0.467067481280351,18.651406866507,153,1.51961177090498,0.454,0.394,0.514,0.766536964980545
"801",1500,27,0.125,-0.0136469980606972,0.0223935363475611,5,-0.0109750090478129,-0.00547796996799205,13.7475458452042,137,1.76711559740793,0.404,0.428,0.38,1.12631578947368
"802",1500,27,0.125,-0.0141275374512034,0.0248830197945514,5,0.0829214011217796,0.0414466073094754,8.7711813270124,182,2.45711819633388,0.442666666666667,0.444,0.441333333333333,1.00604229607251
"803",1500,27,0.125,0.00144032708868769,0.0264722962013657,5,0.176805583744672,0.0883796896844234,11.6626769568167,171,1.78803536587395,0.476666666666667,0.482666666666667,0.470666666666667,1.02549575070822
"804",1500,27,0.125,0.008394088270526,0.0316506129318093,6,0.334640824246918,0.167313241490775,9.64738606155912,159,0.776882152738196,0.467333333333333,0.474666666666667,0.46,1.03188405797101
"805",1500,27,0.125,0.00854659509150274,0.0334645053521937,6,0.417479896045888,0.207774658647065,10.9983498355975,138,2.47429002854153,0.459333333333333,0.489333333333333,0.429333333333333,1.13975155279503
"806",1500,27,0.125,0.0337746586586938,0.0392951641051624,7,0.504591312170672,0.252286537001859,10.4187675145122,190,2.6351700079732,0.488666666666667,0.462666666666667,0.514666666666667,0.898963730569948
"807",1500,27,0.125,0.0371654464609019,0.0457349636676686,7,0.623045606746296,0.310694325636354,13.2237657776418,176,1.28591200359834,0.431333333333333,0.402666666666667,0.46,0.87536231884058
"808",1500,27,0.125,0.0668465523531784,0.0515165737753007,8,0.733053248353461,0.366508934145289,11.5345213463369,194,1.85002166283967,0.436,0.408,0.464,0.879310344827586
"809",1500,27,0.125,0.10139709518003,0.0745881957581046,8,0.833549031189532,0.415474734818111,11.7160471058264,154,1.9128781572189,0.397333333333333,0.42,0.374666666666667,1.12099644128114
"810",1500,27,0.125,0.163910264331612,0.110731436081484,8,0.934511880904666,0.465179247383656,9.24112236535633,179,1.71753406826602,0.402666666666667,0.394666666666667,0.410666666666667,0.961038961038961
"811",500,28,0.125,-0.017328107876615,0.0494800191373102,5,0.0364973930433539,0.0182463796865701,11.8690176404722,49,2.77836794332995,0.482,0.512,0.452,1.13274336283186
"812",500,28,0.125,-0.0320163828261128,0.0556560456379574,5,0.0799797685628538,0.0399855066009741,11.9134966736605,40,5.1016222440827,0.394,0.384,0.404,0.95049504950495
"813",500,28,0.125,-0.00276316560229949,0.0608893321890005,5,0.232990038640288,0.116493811966366,13.1951869076089,62,2.22295863116377,0.388,0.452,0.324,1.39506172839506
"814",500,28,0.125,-0.00959370320940716,0.0703481032970325,5,0.320387245807414,0.159734746507212,8.60924859451282,69,2.96417271658824,0.478,0.46,0.496,0.92741935483871
"815",500,28,0.125,0.0362064130890808,0.079470640569395,6,0.432064354531499,0.215830111453429,9.89970548137077,60,1.67286268874605,0.414,0.424,0.404,1.04950495049505
"816",500,28,0.125,0.038558442180416,0.0869374451548201,6,0.533135613204491,0.266531502900704,9.65286169018938,58,2.49207862219611,0.488,0.504,0.472,1.06779661016949
"817",500,28,0.125,0.0364447108169496,0.111292962356792,6,0.634645359896537,0.315957394264986,10.2440952850776,45,2.98828670152427,0.44,0.364,0.516,0.705426356589147
"818",500,28,0.125,0.0994714358604368,0.146009372347884,7,0.734777647256251,0.354524733916578,8.68012711952456,70,1.81650855927566,0.444,0.56,0.328,1.70731707317073
"819",500,28,0.125,0.111140029162683,0.170947725386919,7,0.834406705971744,0.415683234214138,10.3499802102653,69,2.0846056356731,0.45,0.476,0.424,1.12264150943396
"820",500,28,0.125,0.190006701084045,0.235539834334672,7,0.921401902207982,0.457596200948144,10.487477280413,67,1.20925755445972,0.398,0.456,0.34,1.34117647058824
"821",1000,28,0.125,-0.0360574276895919,0.0304289458543758,5,0.0225575166447889,0.0112774834030677,15.3225309764717,106,1.06135120202429,0.446,0.452,0.44,1.02727272727273
"822",1000,28,0.125,-0.00146415334752864,0.0340228363395664,5,0.0880605228343923,0.0440300842346498,11.446400876859,99,1.66801748856875,0.41,0.398,0.422,0.943127962085308
"823",1000,28,0.125,0.00503619519787018,0.0344508490071689,5,0.205481767688964,0.102723415985167,11.0187551624491,112,2.4270576584648,0.46,0.458,0.462,0.991341991341991
"824",1000,28,0.125,0.0173148117328155,0.0401678287159869,6,0.329928410555744,0.164751506274088,17.0513970891074,93,3.23155059075202,0.433,0.408,0.458,0.890829694323144
"825",1000,28,0.125,0.0132399986691261,0.0444331417527084,6,0.412970233517038,0.206460887175066,12.8614167036465,113,1.67710434845166,0.487,0.436,0.538,0.810408921933085
"826",1000,28,0.125,0.0166261629425705,0.0500516800904889,7,0.500005829972425,0.249353858969084,10.6595204883021,121,1.18849299030403,0.416,0.434,0.398,1.09045226130653
"827",1000,28,0.125,0.0673330977160235,0.0624605497216962,7,0.633902379261491,0.316430756663169,9.42762421151384,132,1.66160562258501,0.427,0.418,0.436,0.958715596330275
"828",1000,28,0.125,0.0762669243206817,0.076790112399803,7,0.721784656369725,0.355452938554882,7.26072873976969,145,1.31293007476632,0.459,0.488,0.43,1.13488372093023
"829",1000,28,0.125,0.0992790999092684,0.0929054199122302,7,0.829123670644831,0.41173009499914,8.63940071921918,118,2.72250948536131,0.433,0.404,0.462,0.874458874458874
"830",1000,28,0.125,0.208512654238926,0.177955627441406,8,0.934791516840146,0.462989751601847,12.3437717287486,91,1.50999313494997,0.406,0.42,0.392,1.07142857142857
"831",1500,28,0.125,-0.0138978399538363,0.0233652441992536,5,0.00307217169762704,0.00153608486177434,10.4352480764547,131,2.72605774682715,0.432666666666667,0.425333333333333,0.44,0.966666666666667
"832",1500,28,0.125,-0.0199992568006925,0.0242498444221976,5,0.0917111955086103,0.0457035558536356,12.1559885003819,182,1.86315225444166,0.514,0.501333333333333,0.526666666666667,0.951898734177215
"833",1500,28,0.125,0.00412703473954419,0.0268529703171867,5,0.183958292734606,0.0918877077245116,10.0903626187892,170,2.14347833275435,0.452,0.453333333333333,0.450666666666667,1.00591715976331
"834",1500,28,0.125,0.0183466235034416,0.0318646352448658,6,0.334723995917179,0.167241309606521,15.4926547374329,127,1.5696543980484,0.421333333333333,0.402666666666667,0.44,0.915151515151515
"835",1500,28,0.125,0.0309275215461304,0.0348565205343507,7,0.433251610398038,0.216517970253578,10.3722173500426,171,1.75662780451114,0.471333333333333,0.461333333333333,0.481333333333333,0.958448753462604
"836",1500,28,0.125,0.0265210368580287,0.0382977138102748,7,0.497897096842248,0.248535191067952,14.4489280007016,199,1.73206739148674,0.466666666666667,0.501333333333333,0.432,1.16049382716049
"837",1500,28,0.125,0.029278583566367,0.0453124451157399,7,0.632574920845299,0.316267136812034,10.1788800674281,159,1.18373103614852,0.398666666666667,0.412,0.385333333333333,1.06920415224913
"838",1500,28,0.125,0.0522205013830236,0.0551862043034643,7,0.728004587264247,0.363307563691177,9.40262188422077,213,1.86771611992206,0.438666666666667,0.417333333333333,0.46,0.907246376811594
"839",1500,28,0.125,0.0661698220527207,0.0698377295060771,7,0.828431554566775,0.414154552703715,9.66465397957041,173,2.26792502256067,0.442,0.441333333333333,0.442666666666667,0.996987951807229
"840",1500,28,0.125,0.169646907502183,0.107094081360198,8,0.934592064407302,0.465789472509927,10.0189113721283,178,1.7154812935808,0.436666666666667,0.428,0.445333333333333,0.961077844311377
"841",500,29,0.125,-0.0289734828200391,0.0529221257176505,4,-0.00735139833329798,-0.00366796351549944,7.41404760745358,64,1.54429124292262,0.352,0.324,0.38,0.852631578947368
"842",500,29,0.125,-0.0160044178322585,0.0544860943168077,5,0.128288911645018,0.0641384726872301,12.2464386209023,61,1.8940558341413,0.49,0.468,0.512,0.9140625
"843",500,29,0.125,-0.00859844948614258,0.0618033508678423,5,0.17819296287125,0.0890881708763648,9.41966638113545,43,1.99674087330845,0.338,0.316,0.36,0.877777777777778
"844",500,29,0.125,0.0231700371469023,0.0716176739090743,5,0.333420155424501,0.166664696428065,9.38948672771218,65,2.51626633358154,0.536,0.508,0.564,0.900709219858156
"845",500,29,0.125,-0.0103380464918165,0.0804306390465618,6,0.433557997519199,0.21653130047893,9.08720479533486,48,2.04473518726958,0.416,0.424,0.408,1.03921568627451
"846",500,29,0.125,0.0279689908451218,0.0843179030279553,6,0.509508617957317,0.252900177726318,11.8945554938043,69,2.90080654288562,0.484,0.492,0.476,1.03361344537815
"847",500,29,0.125,0.0780346013298088,0.10750163345312,6,0.626434024600279,0.312437117675874,9.83911814119519,68,2.25725681187395,0.51,0.512,0.508,1.00787401574803
