"","size","rep","tau","delt","alph","mod","psi","r0","degAssort","clustering","pathLen","n_components","r","q","time_steps","peak_size","peak_time","tot_inf","prev_m","prev_f","prev_ratio","prev_l","r_actual"
"161",1000,1,0.24,"100000",1,"i",0,5.95676760009759,-0.0104635620439791,0.0327005832368553,5,1,0,-0.00137320688243264,16.6285242655673,405,2.7672018642818,919,NA,NA,1.02959226178664,NA,-0.00277125828867084
"162",1000,1,0.24,"100000",1,"i",0,6.44029385453658,0.00275203001469851,0.0470653601373876,6,1,0.6,0.31121931491566,17.7767098863417,376,2.48000815474496,826,NA,NA,1.00597814754436,NA,0.623206659253171
"163",1000,2,0.24,"100000",1,"i",0,5.90075090135271,-0.0105775195455304,0.0317871594429805,5,1,0,0.0202386698711984,15.2450450164048,423,2.83080695094218,926,NA,NA,1.05561427044682,NA,0.0404872521050336
"164",1000,2,0.24,"100000",1,"i",0,6.66793895199111,-0.0251812643456622,0.0479758803383778,8,1,0.6,0.315429417641088,21.6984926240277,381,2.6473170709555,785,NA,NA,1.02177591508801,NA,0.630880186003806
"165",1000,3,0.24,"100000",1,"i",0,5.98519883976253,-0.0174435107741797,0.0324148051524539,5,1,0,-0.00947679548173103,16.0412826204005,425,3.020791331752,930,NA,NA,1.0246259642304,NA,-0.0189592336685969
"166",1000,3,0.24,"100000",1,"i",0,6.48342866437149,-0.00519337558184165,0.0457286785144451,7,1,0.6,0.312403529545507,21.4973146607757,384,2.61401432578104,818,NA,NA,1.17420582960656,NA,0.626105340377575
"167",1000,4,0.24,"100000",1,"i",0,5.88773889235273,-0.0251020364364839,0.0300341447782799,5,1,0,0.00711846673420455,19.6728242591034,436,2.59026935998741,927,NA,NA,1.06785205488342,NA,0.0142370159678754
"168",1000,4,0.24,"100000",1,"i",0,6.40275420857166,0.0151880491956945,0.0473413065347058,7,1,0.6,0.315853156259149,16.2832929440333,378,3.84945064333872,822,NA,NA,0.85224946591141,NA,0.632714598391399
"169",1000,5,0.24,"100000",1,"i",0,5.86230041475779,-0.0291126124052169,0.0299647082325261,5,1,0,-0.00909820736029554,19.7873313554695,433,2.44238127984631,940,NA,NA,1.01028103518911,NA,-0.0182319244652361
"170",1000,5,0.24,"100000",1,"i",0,6.44829624007157,0.011435033843342,0.0487019866213312,7,1,0.6,0.315954161380833,14.9509355954225,385,2.09539950430115,805,NA,NA,1.20680888661122,NA,0.632280843486507
"171",1000,6,0.24,"100000",1,"i",0,5.78468378107295,-0.0117200663138971,0.0308053940368675,5,1,0,-0.01220449714238,19.6124581577307,417,2.43628390348557,922,NA,NA,0.942183761234446,NA,-0.0244515642202204
"172",1000,6,0.24,"100000",1,"i",0,6.21394995798205,0.0361283070816427,0.0491252316487106,6,1,0.6,0.314442605650452,15.3570723900866,378,2.59609549160434,818,NA,NA,1.04946538398365,NA,0.628886122355045
"173",1000,7,0.24,"100000",1,"i",0,5.7135080918431,-0.00934271302426,0.0303692822737676,5,1,0,-0.00229553253541975,21.1268462328873,428,1.99335617008272,937,NA,NA,0.992832233366571,NA,-0.00460018835575634
"174",1000,7,0.24,"100000",1,"i",0,6.41433489658164,0.0121122668727557,0.0477426945664412,7,1,0.6,0.312729059797245,12.8561845242862,414,1.98710078951982,819,NA,NA,Inf,NA,0.630146774875255
"175",1000,8,0.24,"100000",1,"i",0,5.96919406869256,-0.0198153154555554,0.0329594872968643,5,1,0,-0.000118892283671401,17.0066982011578,457,2.19473076575422,912,NA,NA,0.977877517323604,NA,-0.000238175651096152
"176",1000,8,0.24,"100000",1,"i",0,6.50073463634146,0.00861346615290775,0.0489396411092985,7,1,0.6,0.314263049932144,25.1288405807625,365,1.97028467000839,809,NA,NA,0.958008014054578,NA,0.629257906256012
"177",1000,9,0.24,"100000",1,"i",0,5.86711485808778,-0.0286289194762888,0.0315701929474385,5,1,0,0.0091186297105961,16.5376350558686,469,2.19340231363214,951,NA,NA,Inf,NA,0.0182889426957224
"178",1000,9,0.24,"100000",1,"i",0,6.37438802895172,0.0258408725184379,0.0516549802504669,7,1,0.6,0.315552454756446,18.0423156190904,368,2.70064924826107,806,NA,NA,0.954926692895157,NA,0.632747645023993
"179",1000,10,0.24,"100000",1,"i",0,6.09098647293231,-0.0163637423590355,0.0354728105873682,5,1,0,0.00671500962264932,14.7440159304196,413,2.78072000525887,916,NA,NA,1.12225043766884,NA,0.0134301575989893
"180",1000,10,0.24,"100000",1,"i",0,6.46378053078153,0.0125308352763072,0.0494610019023462,6,1,0.6,0.31562571365048,16.3594885123984,336,2.78769882576054,800,NA,NA,1.2136522325354,NA,0.631531611324036
"181",1000,1,0.36,"100000",1,"i",0,7.68838608849805,-0.0104635620439791,0.0327005832368553,5,1,0,-0.00137320688243264,15.0223265388307,545,2.06644543286762,965,NA,NA,1.00129445883683,NA,-0.00277125828867084
"182",1000,1,0.36,"100000",1,"i",0,8.3124723006228,0.00275203001469851,0.0470653601373876,6,1,0.6,0.31121931491566,19.2591676323941,479,1.72465833694236,900,NA,NA,1.03104233149406,NA,0.623206659253171
"183",1000,2,0.36,"100000",1,"i",0,7.61608546569942,-0.0105775195455304,0.0317871594429805,5,1,0,0.0202386698711984,14.156539927195,559,1.69207198359249,974,NA,NA,0.857057227354121,NA,0.0404872521050336
"184",1000,2,0.36,"100000",1,"i",0,8.60629329850015,-0.0251812643456622,0.0479758803383778,8,1,0.6,0.315429417641088,17.98555404962,491,1.60530161494091,891,NA,NA,1.31788599796735,NA,0.630880186003806
"185",1000,3,0.36,"100000",1,"i",0,7.72508222341443,-0.0174435107741797,0.0324148051524539,5,1,0,-0.00947679548173103,17.9867125340129,524,1.66058991351399,965,NA,NA,1.05937488378289,NA,-0.0189592336685969
"186",1000,3,0.36,"100000",1,"i",0,8.36814629936321,-0.00519337558184165,0.0457286785144451,7,1,0.6,0.312403529545507,14.4636311978526,493,1.81655735421611,920,NA,NA,1.08817021588517,NA,0.626105340377575
"187",1000,4,0.36,"100000",1,"i",0,7.59929089594364,-0.0251020364364839,0.0300341447782799,5,1,0,0.00711846673420455,27.0506898574849,530,1.7201988933955,970,NA,NA,1.07946096000922,NA,0.0142370159678754
"188",1000,4,0.36,"100000",1,"i",0,8.26401996687737,0.0151880491956945,0.0473413065347058,7,1,0.6,0.315853156259149,14.3005961808215,487,1.86135142899581,885,NA,NA,1.33805025037057,NA,0.632714598391399
"189",1000,5,0.36,"100000",1,"i",0,7.5664575120711,-0.0291126124052169,0.0299647082325261,5,1,0,-0.00909820736029554,16.2089072958197,528,1.72592558507851,974,NA,NA,1.04371615631817,NA,-0.0182319244652361
"190",1000,5,0.36,"100000",1,"i",0,8.3228009610226,0.011435033843342,0.0487019866213312,7,1,0.6,0.315954161380833,11.7607899197326,470,1.56091133765626,876,NA,NA,0.959179600222589,NA,0.632280843486507
"191",1000,6,0.36,"100000",1,"i",0,7.46627790347787,-0.0117200663138971,0.0308053940368675,5,1,0,-0.01220449714238,13.471194219175,546,1.71407079863051,971,NA,NA,1.04245844000437,NA,-0.0244515642202204
"192",1000,6,0.36,"100000",1,"i",0,8.02033075972102,0.0361283070816427,0.0491252316487106,6,1,0.6,0.314442605650452,19.3416657445517,472,1.37383166859736,888,NA,NA,1.19835830169298,NA,0.628886122355045
"193",1000,7,0.36,"100000",1,"i",0,7.37441160691376,-0.00934271302426,0.0303692822737676,5,1,0,-0.00229553253541975,16.0794463659172,528,1.63781965993949,968,NA,NA,1.05719991183927,NA,-0.00460018835575634
"194",1000,7,0.36,"100000",1,"i",0,8.27896713396002,0.0121122668727557,0.0477426945664412,7,1,0.6,0.312729059797245,18.731730665845,434,2.02489008620958,867,NA,NA,1.08917984860893,NA,0.630146774875255
"195",1000,8,0.36,"100000",1,"i",0,7.70442490261482,-0.0198153154555554,0.0329594872968643,5,1,0,-0.000118892283671401,16.0322014096617,521,2.0800943012282,964,NA,NA,1.10812207026668,NA,-0.000238175651096152
"196",1000,8,0.36,"100000",1,"i",0,8.39048307713839,0.00861346615290775,0.0489396411092985,7,1,0.6,0.314263049932144,15.6462022414603,514,1.73900961581967,900,NA,NA,0.996647953318626,NA,0.629257906256012
"197",1000,9,0.36,"100000",1,"i",0,7.57267150288073,-0.0286289194762888,0.0315701929474385,5,1,0,0.0091186297105961,11.3954991502945,550,1.8146847111802,967,NA,NA,0.946069167388689,NA,0.0182889426957224
"198",1000,9,0.36,"100000",1,"i",0,8.22740780480978,0.0258408725184379,0.0516549802504669,7,1,0.6,0.315552454756446,17.5904349306349,468,1.58400130125119,872,NA,NA,1.11205335071987,NA,0.632747645023993
"199",1000,10,0.36,"100000",1,"i",0,7.86162207552891,-0.0163637423590355,0.0354728105873682,5,1,0,0.00671500962264932,12.5460598127277,497,2.40506410991585,954,NA,NA,0.976206632702076,NA,0.0134301575989893
"200",1000,10,0.36,"100000",1,"i",0,8.34278649903198,0.0125308352763072,0.0494610019023462,6,1,0.6,0.31562571365048,15.0338040372905,469,1.68924628831458,879,NA,NA,1.03982023932954,NA,0.631531611324036
"201",1000,1,1e-04,"100000",1,"i",0.1,0.00367260549896039,-0.0104635620439791,0.0327005832368553,5,1,0,-0.00137320688243264,199.911552242829,29,86.5804424699283,18.2574336459788,NA,NA,1.15014804074759,NA,-0.00277125828867084
"202",1000,1,1e-04,"100000",1,"i",0.1,0.00397072039955098,0.00275203001469851,0.0470653601373876,6,1,0.6,0.31121931491566,199.974480653591,30,176.19069736726,17.8066386722655,NA,NA,0.938093603322361,NA,0.623206659253171
"203",1000,2,1e-04,"100000",1,"i",0.1,0.00363806877541242,-0.0105775195455304,0.0317871594429805,5,1,0,0.0202386698711984,199.966478403566,32,175.201452731884,17.3729154108901,NA,NA,1.10328533204473,NA,0.0404872521050336
"204",1000,2,1e-04,"100000",1,"i",0.1,0.00411107347236671,-0.0251812643456622,0.0479758803383778,8,1,0.6,0.315429417641088,199.975928234397,37,179.471613667496,18.9689742098119,NA,NA,1.10645081038327,NA,0.630880186003806
